Time,Position
1.327,-0.414552051
1.328,-0.411262279
1.329,-0.40793469
1.33,-0.404569655
1.331,-0.401167546
1.332,-0.397728741
1.333,-0.394253621
1.334,-0.390742569
1.335,-0.387195971
1.336,-0.383614219
1.337,-0.379997705
1.338,-0.376346824
1.339,-0.372661978
1.34,-0.368943567
1.341,-0.365191997
1.342,-0.361407676
1.343,-0.357591015
1.344,-0.353742428
1.345,-0.349862331
1.346,-0.345951144
1.347,-0.342009289
1.348,-0.33803719
1.349,-0.334035274
1.35,-0.330003972
1.351,-0.325943716
1.352,-0.32185494
1.353,-0.317738082
1.354,-0.313593581
1.355,-0.309421878
1.356,-0.305223419
1.357,-0.30099865
1.358,-0.296748018
1.359,-0.292471976
1.36,-0.288170975
1.361,-0.28384547
1.362,-0.279495918
1.363,-0.275122779
1.364,-0.270726512
1.365,-0.266307581
1.366,-0.261866448
1.367,-0.257403582
1.368,-0.252919449
1.369,-0.248414518
1.37,-0.243889262
1.371,-0.239344152
1.372,-0.234779662
1.373,-0.230196269
1.374,-0.225594449
1.375,-0.22097468
1.376,-0.216337443
1.377,-0.211683217
1.378,-0.207012487
1.379,-0.202325733
1.38,-0.197623442
1.381,-0.192906099
1.382,-0.188174189
1.383,-0.183428202
1.384,-0.178668624
1.385,-0.173895946
1.386,-0.169110658
1.387,-0.16431325
1.388,-0.159504214
1.389,-0.154684042
1.39,-0.149853227
1.391,-0.145012263
1.392,-0.140161644
1.393,-0.135301864
1.394,-0.130433418
1.395,-0.125556802
1.396,-0.12067251
1.397,-0.115781039
1.398,-0.110882884
1.399,-0.105978543
1.4,-0.101068511
1.401,-0.096153286
1.402,-0.091233362
1.403,-0.086309237
1.404,-0.081381408
1.405,-0.07645037
1.406,-0.071516619
1.407,-0.066580651
1.408,-0.061642962
1.409,-0.056704048
1.41,-0.051764402
1.411,-0.046824519
1.412,-0.041884894
1.413,-0.03694602
1.414,-0.032008389
1.415,-0.027072495
1.416,-0.022138828
1.417,-0.017207879
1.418,-0.012280139
1.419,-0.007356096
1.42,-0.00243624
1.421,0.002478942
1.422,0.007388963
1.423,0.012293338
1.424,0.017191583
1.425,0.022083214
1.426,0.026967748
1.427,0.031844705
1.428,0.036713604
1.429,0.041573968
1.43,0.046425318
1.431,0.051267179
1.432,0.056099077
1.433,0.060920538
1.434,0.065731091
1.435,0.070530266
1.436,0.075317595
1.437,0.080092611
1.438,0.084854849
1.439,0.089603846
1.44,0.094339141
1.441,0.099060274
1.442,0.103766787
1.443,0.108458224
1.444,0.113134132
1.445,0.117794059
1.446,0.122437555
1.447,0.127064172
1.448,0.131673464
1.449,0.136264989
1.45,0.140838306
1.451,0.145392974
1.452,0.149928559
1.453,0.154444625
1.454,0.15894074
1.455,0.163416475
1.456,0.167871404
1.457,0.172305101
1.458,0.176717145
1.459,0.181107117
1.46,0.185474599
1.461,0.189819178
1.462,0.194140442
1.463,0.198437983
1.464,0.202711395
1.465,0.206960275
1.466,0.211184222
1.467,0.21538284
1.468,0.219555734
1.469,0.223702513
1.47,0.227822788
1.471,0.231916174
1.472,0.23598229
1.473,0.240020754
1.474,0.244031193
1.475,0.248013232
1.476,0.251966502
1.477,0.255890638
1.478,0.259785275
1.479,0.263650054
1.48,0.267484618
1.481,0.271288615
1.482,0.275061695
1.483,0.278803511
1.484,0.282513722
1.485,0.286191987
1.486,0.289837971
1.487,0.293451342
1.488,0.297031771
1.489,0.300578933
1.49,0.304092507
1.491,0.307572176
1.492,0.311017625
1.493,0.314428544
1.494,0.317804628
1.495,0.321145572
1.496,0.324451079
1.497,0.327720854
1.498,0.330954605
1.499,0.334152046
1.5,0.337312892
1.501,0.340436865
1.502,0.343523689
1.503,0.346573093
1.504,0.349584809
1.505,0.352558574
1.506,0.355494129
1.507,0.358391219
1.508,0.361249592
1.509,0.364069002
1.51,0.366849205
1.511,0.369589963
1.512,0.372291042
1.513,0.374952211
1.514,0.377573243
1.515,0.380153918
1.516,0.382694018
1.517,0.385193328
1.518,0.387651641
1.519,0.390068751
1.52,0.392444458
1.521,0.394778566
1.522,0.397070884
1.523,0.399321223
1.524,0.401529402
1.525,0.403695241
1.526,0.405818566
1.527,0.407899207
1.528,0.409937
1.529,0.411931783
1.53,0.4138834
1.531,0.415791699
1.532,0.417656533
1.533,0.419477758
1.534,0.421255237
1.535,0.422988835
1.536,0.424678423
1.537,0.426323876
1.538,0.427925073
1.539,0.4294819
1.54,0.430994244
1.541,0.432461999
1.542,0.433885062
1.543,0.435263337
1.544,0.43659673
1.545,0.437885153
1.546,0.439128521
1.547,0.440326757
1.548,0.441479785
1.549,0.442587534
1.55,0.44364994
1.551,0.444666942
1.552,0.445638483
1.553,0.446564512
1.554,0.447444982
1.555,0.44827985
1.556,0.449069078
1.557,0.449812634
1.558,0.450510487
1.559,0.451162615
1.56,0.451768998
1.561,0.452329621
1.562,0.452844474
1.563,0.45331355
1.564,0.45373685
1.565,0.454114375
1.566,0.454446135
1.567,0.454732142
1.568,0.454972413
1.569,0.45516697
1.57,0.455315838
1.571,0.45541905
1.572,0.455476639
1.573,0.455488646
1.574,0.455455116
1.575,0.455376097
1.576,0.455251642
1.577,0.45508181
1.578,0.454866662
1.579,0.454606266
1.58,0.454300693
1.581,0.453950018
1.582,0.453554321
1.583,0.453113688
1.584,0.452628207
1.585,0.452097971
1.586,0.451523079
1.587,0.450903631
1.588,0.450239735
1.589,0.449531502
1.59,0.448779047
1.591,0.447982488
1.592,0.44714195
1.593,0.446257561
1.594,0.445329452
1.595,0.444357761
1.596,0.443342628
1.597,0.442284198
1.598,0.441182619
1.599,0.440038046
1.6,0.438850636
1.601,0.437620549
1.602,0.436347952
1.603,0.435033015
1.604,0.43367591
1.605,0.432276817
1.606,0.430835916
1.607,0.429353394
1.608,0.42782944
1.609,0.426264248
1.61,0.424658015
1.611,0.423010944
1.612,0.421323239
1.613,0.419595111
1.614,0.417826771
1.615,0.416018437
1.616,0.414170331
1.617,0.412282675
1.618,0.410355699
1.619,0.408389634
1.62,0.406384716
1.621,0.404341184
1.622,0.402259281
1.623,0.400139253
1.624,0.397981351
1.625,0.395785828
1.626,0.393552941
1.627,0.39128295
1.628,0.38897612
1.629,0.386632718
1.63,0.384253014
1.631,0.381837283
1.632,0.379385803
1.633,0.376898853
1.634,0.374376719
1.635,0.371819686
1.636,0.369228046
1.637,0.366602092
1.638,0.363942121
1.639,0.361248434
1.64,0.358521332
1.641,0.355761121
1.642,0.352968112
1.643,0.350142615
1.644,0.347284946
1.645,0.344395422
1.646,0.341474365
1.647,0.338522097
1.648,0.335538944
1.649,0.332525237
1.65,0.329481306
1.651,0.326407486
1.652,0.323304114
1.653,0.32017153
1.654,0.317010076
1.655,0.313820097
1.656,0.310601941
1.657,0.307355956
1.658,0.304082496
1.659,0.300781915
1.66,0.29745457
1.661,0.29410082
1.662,0.290721027
1.663,0.287315555
1.664,0.283884769
1.665,0.280429039
1.666,0.276948734
1.667,0.273444227
1.668,0.269915892
1.669,0.266364106
1.67,0.262789247
1.671,0.259191695
1.672,0.255571833
1.673,0.251930045
1.674,0.248266717
1.675,0.244582236
1.676,0.240876992
1.677,0.237151376
1.678,0.233405781
1.679,0.229640601
1.68,0.225856231
1.681,0.22205307
1.682,0.218231516
1.683,0.21439197
1.684,0.210534833
1.685,0.206660509
1.686,0.202769401
1.687,0.198861916
1.688,0.19493846
1.689,0.190999442
1.69,0.187045271
1.691,0.183076357
1.692,0.179093111
1.693,0.175095947
1.694,0.171085277
1.695,0.167061515
1.696,0.163025078
1.697,0.158976381
1.698,0.154915842
1.699,0.150843877
1.7,0.146760905
1.701,0.142667345
1.702,0.138563618
1.703,0.134450143
1.704,0.130327341
1.705,0.126195633
1.706,0.122055443
1.707,0.117907191
1.708,0.1137513
1.709,0.109588194
1.71,0.105418296
1.711,0.101242029
1.712,0.097059817
1.713,0.092872084
1.714,0.088679255
1.715,0.084481752
1.716,0.080280001
1.717,0.076074426
1.718,0.071865451
1.719,0.0676535
1.72,0.063438997
1.721,0.059222365
1.722,0.055004029
1.723,0.050784411
1.724,0.046563935
1.725,0.042343023
1.726,0.038122098
1.727,0.033901582
1.728,0.029681895
1.729,0.02546346
1.73,0.021246695
1.731,0.017032022
1.732,0.012819859
1.733,0.008610625
1.734,0.004404737
1.735,0.000202612
1.736,-0.003995332
1.737,-0.008188681
1.738,-0.012377021
1.739,-0.016559937
1.74,-0.020737018
1.741,-0.02490785
1.742,-0.029072025
1.743,-0.033229132
1.744,-0.037378762
1.745,-0.041520509
1.746,-0.045653966
1.747,-0.049778729
1.748,-0.053894394
1.749,-0.058000558
1.75,-0.062096821
1.751,-0.066182784
1.752,-0.070258047
1.753,-0.074322216
1.754,-0.078374893
1.755,-0.082415687
1.756,-0.086444204
1.757,-0.090460055
1.758,-0.09446285
1.759,-0.098452204
1.76,-0.102427729
1.761,-0.106389044
1.762,-0.110335766
1.763,-0.114267515
1.764,-0.118183913
1.765,-0.122084584
1.766,-0.125969155
1.767,-0.129837252
1.768,-0.133688506
1.769,-0.137522549
1.77,-0.141339014
1.771,-0.145137538
1.772,-0.148917759
1.773,-0.152679318
1.774,-0.156421856
1.775,-0.16014502
1.776,-0.163848456
1.777,-0.167531814
1.778,-0.171194746
1.779,-0.174836906
1.78,-0.178457951
1.781,-0.182057539
1.782,-0.185635334
1.783,-0.189190998
1.784,-0.192724199
1.785,-0.196234606
1.786,-0.199721891
1.787,-0.203185728
1.788,-0.206625795
1.789,-0.210041772
1.79,-0.213433341
1.791,-0.216800187
1.792,-0.220141999
1.793,-0.223458468
1.794,-0.226749288
1.795,-0.230014155
1.796,-0.233252769
1.797,-0.236464833
1.798,-0.239650052
1.799,-0.242808134
1.8,-0.245938792
1.801,-0.249041739
1.802,-0.252116693
1.803,-0.255163375
1.804,-0.258181509
1.805,-0.26117082
1.806,-0.26413104
1.807,-0.267061902
1.808,-0.269963142
1.809,-0.272834499
1.81,-0.275675717
1.811,-0.278486541
1.812,-0.281266722
1.813,-0.284016011
1.814,-0.286734165
1.815,-0.289420944
1.816,-0.292076109
1.817,-0.294699428
1.818,-0.29729067
1.819,-0.299849608
1.82,-0.302376019
1.821,-0.304869682
1.822,-0.307330382
1.823,-0.309757905
1.824,-0.312152041
1.825,-0.314512585
1.826,-0.316839334
1.827,-0.31913209
1.828,-0.321390657
1.829,-0.323614844
1.83,-0.325804463
1.831,-0.32795933
1.832,-0.330079263
1.833,-0.332164087
1.834,-0.334213627
1.835,-0.336227714
1.836,-0.338206183
1.837,-0.34014887
1.838,-0.342055618
1.839,-0.343926273
1.84,-0.345760682
1.841,-0.347558699
1.842,-0.349320181
1.843,-0.351044989
1.844,-0.352732985
1.845,-0.354384039
1.846,-0.355998022
1.847,-0.357574811
1.848,-0.359114284
1.849,-0.360616325
1.85,-0.362080822
1.851,-0.363507665
1.852,-0.36489675
1.853,-0.366247976
1.854,-0.367561244
1.855,-0.368836463
1.856,-0.370073542
1.857,-0.371272396
1.858,-0.372432943
1.859,-0.373555106
1.86,-0.374638811
1.861,-0.375683988
1.862,-0.376690571
1.863,-0.377658498
1.864,-0.378587711
1.865,-0.379478155
1.866,-0.380329781
1.867,-0.381142542
1.868,-0.381916396
1.869,-0.382651305
1.87,-0.383347233
1.871,-0.38400415
1.872,-0.384622029
1.873,-0.385200849
1.874,-0.385740589
1.875,-0.386241236
1.876,-0.386702778
1.877,-0.387125207
1.878,-0.387508522
1.879,-0.387852722
1.88,-0.388157813
1.881,-0.388423803
1.882,-0.388650704
1.883,-0.388838533
1.884,-0.388987311
1.885,-0.38909706
1.886,-0.38916781
1.887,-0.389199593
1.888,-0.389192443
1.889,-0.389146401
1.89,-0.38906151
1.891,-0.388937818
1.892,-0.388775375
1.893,-0.388574237
1.894,-0.388334462
1.895,-0.388056113
1.896,-0.387739257
1.897,-0.387383963
1.898,-0.386990305
1.899,-0.386558361
1.9,-0.386088213
1.901,-0.385579946
1.902,-0.385033648
1.903,-0.384449413
1.904,-0.383827336
1.905,-0.383167517
1.906,-0.382470061
1.907,-0.381735075
1.908,-0.380962668
1.909,-0.380152957
1.91,-0.37930606
1.911,-0.378422097
1.912,-0.377501195
1.913,-0.376543482
1.914,-0.375549092
1.915,-0.374518159
1.916,-0.373450825
1.917,-0.372347231
1.918,-0.371207524
1.919,-0.370031854
1.92,-0.368820375
1.921,-0.367573244
1.922,-0.366290621
1.923,-0.364972669
1.924,-0.363619555
1.925,-0.362231451
1.926,-0.360808529
1.927,-0.359350967
1.928,-0.357858945
1.929,-0.356332647
1.93,-0.354772259
1.931,-0.353177971
1.932,-0.351549977
1.933,-0.349888473
1.934,-0.348193659
1.935,-0.346465736
1.936,-0.344704912
1.937,-0.342911395
1.938,-0.341085397
1.939,-0.339227133
1.94,-0.33733682
1.941,-0.335414681
1.942,-0.333460938
1.943,-0.331475819
1.944,-0.329459553
1.945,-0.327412373
1.946,-0.325334515
1.947,-0.323226216
1.948,-0.321087719
1.949,-0.318919267
1.95,-0.316721106
1.951,-0.314493487
1.952,-0.31223666
1.953,-0.309950882
1.954,-0.307636409
1.955,-0.305293501
1.956,-0.302922421
1.957,-0.300523434
1.958,-0.298096808
1.959,-0.295642812
1.96,-0.29316172
1.961,-0.290653807
1.962,-0.28811935
1.963,-0.285558628
1.964,-0.282971925
1.965,-0.280359524
1.966,-0.277721713
1.967,-0.27505878
1.968,-0.272371017
1.969,-0.269658717
1.97,-0.266922176
1.971,-0.264161691
1.972,-0.261377562
1.973,-0.258570092
1.974,-0.255739584
1.975,-0.252886344
1.976,-0.250010681
1.977,-0.247112903
1.978,-0.244193323
1.979,-0.241252254
1.98,-0.238290011
1.981,-0.235306913
1.982,-0.232303277
1.983,-0.229279425
1.984,-0.226235679
1.985,-0.223172363
1.986,-0.220089803
1.987,-0.216988326
1.988,-0.213868262
1.989,-0.21072994
1.99,-0.207573692
1.991,-0.204399852
1.992,-0.201208755
1.993,-0.198000737
1.994,-0.194776135
1.995,-0.191535288
1.996,-0.188278537
1.997,-0.185006223
1.998,-0.181718688
1.999,-0.178416276
2,-0.175099333
2.001,-0.171768204
2.002,-0.168423236
2.003,-0.165064777
2.004,-0.161693178
2.005,-0.158308787
2.006,-0.154911956
2.007,-0.151503037
2.008,-0.148082382
2.009,-0.144650346
2.01,-0.141207283
2.011,-0.137753547
2.012,-0.134289495
2.013,-0.130815483
2.014,-0.127331868
2.015,-0.123839009
2.016,-0.120337263
2.017,-0.116826989
2.018,-0.113308548
2.019,-0.109782298
2.02,-0.106248599
2.021,-0.102707813
2.022,-0.099160301
2.023,-0.095606423
2.024,-0.092046542
2.025,-0.088481019
2.026,-0.084910215
2.027,-0.081334495
2.028,-0.077754218
2.029,-0.074169749
2.03,-0.070581449
2.031,-0.066989682
2.032,-0.063394808
2.033,-0.059797192
2.034,-0.056197194
2.035,-0.052595178
2.036,-0.048991505
2.037,-0.045386538
2.038,-0.041780637
2.039,-0.038174165
2.04,-0.034567481
2.041,-0.030960948
2.042,-0.027354925
2.043,-0.023749772
2.044,-0.020145848
2.045,-0.016543513
2.046,-0.012943125
2.047,-0.009345042
2.048,-0.005749622
2.049,-0.00215722
2.05,0.001431807
2.051,0.005017103
2.052,0.008598315
2.053,0.012175087
2.054,0.015747068
2.055,0.019313905
2.056,0.022875246
2.057,0.026430741
2.058,0.029980041
2.059,0.033522797
2.06,0.037058661
2.061,0.040587288
2.062,0.04410833
2.063,0.047621445
2.064,0.051126289
2.065,0.054622519
2.066,0.058109796
2.067,0.061587779
2.068,0.06505613
2.069,0.068514513
2.07,0.07196259
2.071,0.075400029
2.072,0.078826496
2.073,0.082241659
2.074,0.085645189
2.075,0.089036757
2.076,0.092416036
2.077,0.0957827
2.078,0.099136426
2.079,0.102476892
2.08,0.105803776
2.081,0.10911676
2.082,0.112415526
2.083,0.11569976
2.084,0.118969146
2.085,0.122223375
2.086,0.125462134
2.087,0.128685116
2.088,0.131892016
2.089,0.135082527
2.09,0.138256348
2.091,0.141413178
2.092,0.144552719
2.093,0.147674674
2.094,0.150778748
2.095,0.15386465
2.096,0.156932089
2.097,0.159980777
2.098,0.163010427
2.099,0.166020757
2.1,0.169011484
2.101,0.171982329
2.102,0.174933016
2.103,0.177863269
2.104,0.180772816
2.105,0.183661386
2.106,0.186528713
2.107,0.18937453
2.108,0.192198576
2.109,0.195000588
2.11,0.19778031
2.111,0.200537485
2.112,0.203271861
2.113,0.205983187
2.114,0.208671216
2.115,0.211335701
2.116,0.2139764
2.117,0.216593073
2.118,0.219185482
2.119,0.221753393
2.12,0.224296573
2.121,0.226814793
2.122,0.229307826
2.123,0.231775449
2.124,0.234217439
2.125,0.236633578
2.126,0.239023651
2.127,0.241387445
2.128,0.24372475
2.129,0.246035359
2.13,0.248319067
2.131,0.250575673
2.132,0.252804979
2.133,0.255006789
2.134,0.257180911
2.135,0.259327155
2.136,0.261445334
2.137,0.263535265
2.138,0.265596766
2.139,0.267629661
2.14,0.269633775
2.141,0.271608936
2.142,0.273554975
2.143,0.275471728
2.144,0.277359032
2.145,0.279216728
2.146,0.28104466
2.147,0.282842674
2.148,0.284610622
2.149,0.286348355
2.15,0.288055732
2.151,0.289732611
2.152,0.291378856
2.153,0.292994332
2.154,0.294578908
2.155,0.296132459
2.156,0.297654858
2.157,0.299145985
2.158,0.300605722
2.159,0.302033955
2.16,0.303430573
2.161,0.304795467
2.162,0.306128532
2.163,0.307429668
2.164,0.308698777
2.165,0.309935762
2.166,0.311140533
2.167,0.312313002
2.168,0.313453084
2.169,0.314560697
2.17,0.315635762
2.171,0.316678206
2.172,0.317687955
2.173,0.318664943
2.174,0.319609104
2.175,0.320520377
2.176,0.321398703
2.177,0.322244028
2.178,0.3230563
2.179,0.323835471
2.18,0.324581496
2.181,0.325294333
2.182,0.325973945
2.183,0.326620298
2.184,0.327233358
2.185,0.327813099
2.186,0.328359496
2.187,0.328872528
2.188,0.329352176
2.189,0.329798427
2.19,0.330211268
2.191,0.330590693
2.192,0.330936696
2.193,0.331249276
2.194,0.331528436
2.195,0.33177418
2.196,0.331986519
2.197,0.332165463
2.198,0.332311029
2.199,0.332423236
2.2,0.332502104
2.201,0.332547661
2.202,0.332559934
2.203,0.332538956
2.204,0.332484762
2.205,0.33239739
2.206,0.332276883
2.207,0.332123285
2.208,0.331936646
2.209,0.331717016
2.21,0.331464451
2.211,0.331179009
2.212,0.330860751
2.213,0.330509742
2.214,0.330126049
2.215,0.329709745
2.216,0.329260902
2.217,0.328779598
2.218,0.328265914
2.219,0.327719934
2.22,0.327141744
2.221,0.326531434
2.222,0.325889098
2.223,0.325214832
2.224,0.324508734
2.225,0.323770908
2.226,0.323001459
2.227,0.322200495
2.228,0.321368128
2.229,0.320504472
2.23,0.319609645
2.231,0.318683769
2.232,0.317726965
2.233,0.316739361
2.234,0.315721086
2.235,0.314672273
2.236,0.313593057
2.237,0.312483577
2.238,0.311343973
2.239,0.310174389
2.24,0.308974973
2.241,0.307745873
2.242,0.306487244
2.243,0.305199239
2.244,0.303882017
2.245,0.302535738
2.246,0.301160568
2.247,0.299756671
2.248,0.298324216
2.249,0.296863376
2.25,0.295374325
2.251,0.29385724
2.252,0.292312301
2.253,0.290739689
2.254,0.28913959
2.255,0.287512191
2.256,0.285857682
2.257,0.284176255
2.258,0.282468106
2.259,0.280733431
2.26,0.278972432
2.261,0.277185309
2.262,0.275372268
2.263,0.273533516
2.264,0.271669263
2.265,0.26977972
2.266,0.267865101
2.267,0.265925622
2.268,0.263961503
2.269,0.261972965
2.27,0.25996023
2.271,0.257923524
2.272,0.255863075
2.273,0.253779112
2.274,0.251671866
2.275,0.249541572
2.276,0.247388467
2.277,0.245212786
2.278,0.243014772
2.279,0.240794666
2.28,0.238552711
2.281,0.236289154
2.282,0.234004242
2.283,0.231698225
2.284,0.229371356
2.285,0.227023886
2.286,0.224656072
2.287,0.222268171
2.288,0.219860441
2.289,0.217433142
2.29,0.214986537
2.291,0.21252089
2.292,0.210036466
2.293,0.207533532
2.294,0.205012357
2.295,0.202473211
2.296,0.199916366
2.297,0.197342095
2.298,0.194750673
2.299,0.192142376
2.3,0.189517481
2.301,0.186876268
2.302,0.184219017
2.303,0.181546008
2.304,0.178857527
2.305,0.176153855
2.306,0.17343528
2.307,0.170702087
2.308,0.167954565
2.309,0.165193001
2.31,0.162417687
2.311,0.159628913
2.312,0.156826972
2.313,0.154012157
2.314,0.151184762
2.315,0.148345082
2.316,0.145493413
2.317,0.142630052
2.318,0.139755298
2.319,0.136869449
2.32,0.133972804
2.321,0.131065663
2.322,0.128148329
2.323,0.125221102
2.324,0.122284285
2.325,0.119338181
2.326,0.116383094
2.327,0.113419329
2.328,0.110447189
2.329,0.107466981
2.33,0.104479011
2.331,0.101483584
2.332,0.098481008
2.333,0.09547159
2.334,0.092455638
2.335,0.089433459
2.336,0.086405362
